store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
Novak-Andrews Str.,15/05/1987,,151.0,223,Tênis ,Eletrônicos,3057,Elizabeth Benitez,BA,cartao,,23.0
Morris-Baxter,2025-05-16,,80.0,224,Camisa!!,Roupas,1965,david strickland,RJ,Boleto,11.84,6.0
"villegas, welch and lucas",1980-02-25 04:37:18,151.1,11.0,225,Notebook!!,Alimentos,5535,Veronica Colon,RJ,Cartão,,
Villanueva PLC,2002-06-18,,,226,Smartphone,Roupas,2566,brian gonzalez,RS,Cartão,14.61,
Rowland and Sons Str.,27/09/2017,,44.0,227,Chocolate,Alimentos,9893,Katherine Martin,SP,Pix,-1.9,14.0
"Parsons, Cummings and Burton",1983-12-31,,131.0,228,Café ,Alimentos,7352,Daniel Coffey,MG,cartao,-8.72,84.0
"Carter, Vasquez and Mills",1976-12-30 11:59:44,434.43,,229,Café,Roupas,9906,Debbie Hicks,MG,Boleto,19.81,
"Clay, Morgan and Lee",2009-09-28 09:55:48,183.63,12.0,230,Café!!,Eletrônicos,8501,Brandon Lee,RJ,Cartão,-9.8,
Vasquez-Everett,1979-10-13 00:29:36,,15.0,231,Tênis,Roupas,7832,Rachel Woods,RS,Boleto,2.41,42.0
Steele LLC,20/03/2016,,26.0,232,Tênis!!,Alimentos,2875,Kathryn Lee,RS,Pix,,87.0
Watson-Boyle,2015-12-20,2.49,95.0,233,Café ,Roupas,5922,victoria jackson,RS,Cartão,5.92,
Collins-Green,1974-06-23 03:56:43,91.72,,234,Camisa,Alimentos,5675,brandon richard,RJ,Boleto,0.41,81.0
"horton, morales and thomas",1974-10-02,,,235,Chocolate,Roupas,6303,James Curry,SP,Boleto,26.54,19.0
Rivas-Robinson,03/11/2002,10.48,,236,Notebook,Alimentos,3107,deborah lewis,BA,Cartão,9.05,
"smith, curtis and jackson",27/05/2009,,,237,Smartphone ,Roupas,3836,Lisa Hayden,BA,cartao,,
"johnson, parker and marquez",1996-09-11 14:01:32,320.64,181.0,238,Camisa!!,Alimentos,4481,andrew rhodes,RJ,Boleto,-2.19,77.0
Smith Group Str.,1972-11-21 13:33:44,-70.23,,239,Camisa!!,Roupas,7692,John Petty,RS,Cartão,14.12,47.0
Smith-Payne,1993-05-30,,-4.0,240,Tênis!!,Eletrônicos,2722,Alexandra Singh,RS,Cartão,1.15,59.0
Thompson and Sons,1998-10-11 03:28:26,,,241,Café ,Eletrônicos,6045,robert rodriguez,RS,Boleto,,36.0
Brewer-Pace,1982-03-19 23:22:41,,97.0,242,Smartphone ,Eletrônicos,7881,Brian Camacho,BA,Boleto,12.3,
scott llc,2019-09-24,,79.0,243,Café,Roupas,5091,Jason Holden,SP,Boleto,,43.0
Smith-Robinson,09/10/1972,-32.33,101.0,244,Notebook ,Alimentos,9714,Joseph Wilson,RJ,cartao,28.83,73.0
Adams PLC,2012-01-26,72.76,,245,Smartphone!!,Alimentos,7298,Stephen Edwards,BA,Boleto,,
Acevedo-Rodriguez,1972-01-11 05:34:23,475.54,,246,Smartphone,Alimentos,8140,ashley davis,MG,cartao,,56.0
Young LLC,1977-08-21 22:29:22,,,247,Tênis!!,Roupas,7146,danielle ramirez,SP,Cartão,,
"Jones, Martin and Castillo",09/06/2020,455.61,2.0,248,Chocolate,Eletrônicos,9286,peggy park,MG,Pix,-2.31,
rogers and sons,1981-08-08 18:26:45,37.49,,249,Smartphone ,Roupas,7765,Stacy Larson,SP,Boleto,,
waller-bailey,2007-08-12 00:55:11,-98.9,112.0,250,Notebook ,Roupas,2503,Ashley Allen,SP,Cartão,13.56,
"Nguyen, Petty and Martinez Str.",03/08/1986,-41.52,,251,Tênis ,Alimentos,1914,Alexandra Castillo,SP,cartao,0.08,
Moore-Everett Str.,1973-12-30 03:54:54,280.43,,252,Camisa ,Alimentos,1252,william jimenez iii,RJ,cartao,19.41,
,1980-06-20 00:20:46,-27.81,-36.0,253,Tênis,Alimentos,3239,Kevin Luna,RS,cartao,,51.0
Wilson-Guzman,2005-05-02,368.05,,254,Notebook ,Eletrônicos,2328,Pamela Schmidt,BA,cartao,,26.0
Brown-Black,2025-01-22 21:26:18,-9.53,,255,Smartphone!!,Eletrônicos,7161,kevin burke,MG,Cartão,,
Saunders-Smith,2013-01-18,,81.0,256,Chocolate ,Roupas,6018,Mr. Darren Warren DVM,RJ,Cartão,15.08,
ortega-johnson,2002-11-06 07:42:45,,,257,Smartphone ,Alimentos,6766,tammy taylor,RS,Cartão,26.52,17.0
hurst group,2020-06-04,61.28,33.0,258,Notebook,Alimentos,6763,Michael Benitez,MG,Boleto,-9.46,
Sanchez Inc,1992-02-29,,,259,Camisa ,Eletrônicos,7814,Gabriel Moore,BA,Cartão,-9.28,
"Lawson, Williams and Garcia Str.",2021-06-19,54.88,170.0,260,Smartphone!!,Alimentos,6102,Jennifer Thomas,RJ,Cartão,,45.0
Mccall-Mitchell Str.,,41.0,,261,Notebook!!,Eletrônicos,3428,david mckinney,RJ,Pix,-6.04,3.0
"Underwood, Fletcher and Hardy",1999-07-25,282.74,,262,Café,Roupas,4472,darrell cooper,BA,Cartão,3.15,
Thompson LLC,12/07/2015,367.21,,263,Café ,Eletrônicos,1215,Annette Page,RS,Pix,5.78,65.0
Cook-Jenkins Str.,1980-07-15 22:07:08,322.8,40.0,264,Camisa ,Eletrônicos,1978,Autumn Stevenson,BA,Boleto,4.97,9.0
Baker LLC Str.,1989-05-24 19:35:49,,,265,Smartphone,Roupas,8132,caitlin richard,SP,Pix,,
"Simpson, Herrera and Booth Str.",1986-07-08,74.5,,266,Café ,Roupas,1536,Lori Miller,BA,Pix,11.21,75.0
griffin-johnson,1984-08-08 20:37:48,-74.25,,267,Café ,Roupas,3716,Anna Lee,RJ,Boleto,3.23,
edwards group,2011-08-03,95.5,,268,Café!!,Roupas,7223,Victor Adams,RS,Cartão,8.89,
Richardson PLC,1971-06-10,-70.37,,269,Smartphone ,Roupas,5061,kimberly jimenez,BA,Pix,27.54,
"bennett, daniel and brown",2025-07-03,,,270,Tênis ,Alimentos,9512,Leslie Anderson,MG,cartao,-2.17,50.0
mora-norris,2005-06-20,302.28,64.0,271,Smartphone,Roupas,3659,Rhonda Garcia,MG,cartao,27.9,54.0
"key, brown and barton",25/06/2007,19.4,,272,Camisa!!,Eletrônicos,8839,Kayla Lewis,SP,cartao,,
Lucas-Haynes,17/10/1981,,,273,Chocolate!!,Alimentos,2394,Erin Larson,BA,Boleto,,
Grimes LLC,2005-04-22 19:29:31,160.53,-35.0,274,Café!!,Alimentos,9177,Caleb Bowman,RJ,Cartão,,100.0
"Burns, Hill and Colon Str.",1973-06-08 04:20:24,324.38,-2.0,275,Camisa ,Roupas,4399,Gabriella Cruz,RJ,Pix,9.33,
"Lopez, Garcia and Johnson",2012-08-03 04:54:51,452.35,,276,Camisa!!,Roupas,6217,tanner hogan,RS,Cartão,,
Warren Inc,2023-12-28,411.23,,277,Café ,Eletrônicos,8429,Thomas Dixon,RS,cartao,,
Ortega-Reynolds,2008-08-07 01:19:49,,148.0,278,Camisa,Alimentos,6994,William Flores,SP,cartao,-1.13,
Andrade Group,1999-10-22,263.65,130.0,279,Tênis!!,Alimentos,4174,sydney gibson,RJ,Boleto,9.05,
Anderson PLC,08/02/2024,147.23,,280,Chocolate ,Alimentos,9191,sara ford,SP,Boleto,28.15,
"green, thomas and park",2014-03-23,,-21.0,281,Notebook!!,Eletrônicos,8937,Monica Davis,RJ,Pix,,
dean-gillespie,1975-07-23,,,282,Notebook,Eletrônicos,6564,Christopher White,SP,Cartão,,73.0
Leonard PLC,1996-12-20 14:10:33,90.15,110.0,283,Smartphone,Roupas,7172,Erica Stokes,BA,Cartão,28.34,18.0
Lynn-Torres,1971-01-31,299.77,-5.0,284,Tênis!!,Alimentos,4182,Lori Lambert,RS,Boleto,4.8,6.0
gonzalez-jackson,2023-10-21,,44.0,285,Notebook,Eletrônicos,4763,Samantha Clark,RJ,Cartão,,
Davenport Inc,1997-07-18,,73.0,286,Café ,Eletrônicos,7230,joseph bruce,RJ,Boleto,,
Franklin LLC,1972-01-09,,189.0,287,Café ,Roupas,5040,Joel Herman,BA,Boleto,,4.0
"Smith, Lewis and Smith",2016-05-15 03:28:05,,,288,Tênis!!,Eletrônicos,7725,Jane Joseph,SP,Boleto,,
trujillo-french,1995-01-01,,108.0,289,Notebook ,Roupas,9664,Jennifer Hanson,SP,Cartão,-3.39,
"Peters, Haley and Cook Str.",2021-07-12 00:16:05,486.26,95.0,290,Camisa ,Alimentos,5037,Crystal Morris,MG,Pix,,66.0
Mccarty-Banks,1986-02-01,266.1,68.0,291,Chocolate,Alimentos,2712,charles gordon,SP,Pix,,73.0
"Walker, Young and Hunter",22/02/1979,,42.0,292,Café!!,Roupas,4872,jeffrey cunningham,BA,Boleto,14.64,-5.0
"Williams, Lucas and Castro",2021-03-02,-66.28,164.0,293,Smartphone,Eletrônicos,5005,Ruben Mora,BA,Pix,10.34,50.0
"King, Marshall and Burns",1974-12-24 11:30:49,,,294,Café ,Roupas,8867,Belinda Parsons,SP,Pix,,
Mendoza Ltd,1973-12-26,,-48.0,295,Smartphone!!,Eletrônicos,7416,John Levy,SP,Pix,,79.0
Moss PLC,02/09/2014,,,296,Smartphone ,Roupas,8527,tracy brown,SP,cartao,-1.74,68.0
Garrett-Barker,2001-12-08 11:20:09,,,297,Tênis ,Eletrônicos,2262,frank martinez,RJ,Boleto,,
"galloway, harrison and lewis",08/09/1988,,,298,Camisa ,Alimentos,4510,Savannah Williams,BA,Cartão,1.29,6.0
anderson-rogers,1978-10-25,,31.0,299,Café,Roupas,4829,kevin andersen,BA,Cartão,,
richardson-wade,1997-06-28,,,300,Camisa,Eletrônicos,2712,Jennifer Baker,MG,Cartão,11.24,69.0
Archer and Sons,1999-06-03 18:26:08,,,301,Smartphone!!,Alimentos,9416,Patrick Mejia,BA,Pix,-7.19,
Washington Group,1987-05-08 15:44:38,128.52,71.0,302,Camisa,Roupas,1544,brandi moore,SP,Boleto,,-5.0
Golden Group,25/05/2002,,,303,Camisa!!,Roupas,6298,Douglas Mendoza,MG,Boleto,14.23,96.0
Newton Ltd Str.,2024-10-05,176.87,40.0,304,Café!!,Eletrônicos,2248,Kimberly Thomas,SP,Cartão,6.32,19.0
"hughes, hunter and clark",05/12/1989,,117.0,305,Smartphone!!,Alimentos,2190,Michael Williams,RS,cartao,24.38,
Hunt PLC,1990-04-02 08:32:09,,,306,Smartphone ,Alimentos,7669,Nicole Cox,RJ,Cartão,9.33,42.0
"Montoya, Moore and Schwartz",01/07/2009,,,307,Camisa ,Alimentos,2131,Morgan Fletcher,MG,Cartão,,
Bell-Morgan Str.,05/04/2024,,,308,Camisa ,Eletrônicos,9174,Daniel Franklin,RS,Pix,29.12,43.0
Pearson Ltd,08/04/1991,,,309,Smartphone!!,Eletrônicos,5403,Lauren Mcgee,BA,Boleto,2.39,
Hess-Carter,2026-01-27,466.96,31.0,310,Smartphone ,Eletrônicos,5978,Michael Mcpherson,RJ,cartao,29.01,
Campbell LLC Str.,20/03/1994,,-31.0,311,Notebook,Alimentos,6334,Benjamin Rodriguez,RJ,Pix,16.21,
"Brown, Farmer and Thompson",13/03/1973,228.9,134.0,312,Camisa,Alimentos,1684,douglas taylor,RS,Boleto,,72.0
Howe Ltd,1988-12-11 17:13:31,420.83,,313,Smartphone!!,Eletrônicos,7195,karen huber,RS,cartao,-5.88,66.0
cross-martin,29/01/2006,-0.74,,314,Chocolate ,Alimentos,7880,Tiffany Howard,RJ,Pix,-7.58,44.0
Watkins PLC Str.,1977-11-25 17:36:23,-75.0,191.0,315,Smartphone,Eletrônicos,6784,Michael Miller,SP,Pix,12.17,12.0
"Brown, Murphy and Harris",31/08/1977,,,316,Camisa ,Alimentos,8437,kristin thomas,RJ,Boleto,-3.15,72.0
"Baker, Dean and Fitzpatrick",2015-01-13 06:33:20,,,317,Smartphone!!,Eletrônicos,1060,michael murray,BA,Cartão,11.78,
Rivera Group Str.,2003-06-30 23:58:16,170.91,127.0,318,Smartphone!!,Alimentos,2624,Jessica Boone,RS,Pix,-6.49,94.0
Scott-Cook Str.,2001-10-14,,,319,Tênis,Roupas,9402,shane herrera,MG,Boleto,-3.96,
"Whitney, Brown and Stevens Str.",18/01/1983,339.32,,320,Smartphone,Eletrônicos,9445,Sherry Smith,SP,Cartão,,
Nguyen Inc Str.,2024-10-22 17:24:27,330.26,,321,Camisa,Eletrônicos,4577,Aaron Meyer,RJ,Boleto,17.42,
flores inc,04/09/2009,290.2,,322,Café,Eletrônicos,7049,Sara Howard,MG,Pix,-4.87,28.0
Hill-Martin,2018-05-02,-30.89,,323,Café!!,Alimentos,2863,Glen Molina,SP,Pix,,
"Fitzpatrick, Vaughn and Moreno Str.",13/06/1975,266.08,,324,Café!!,Eletrônicos,3248,michelle caldwell,SP,Pix,,
Horne-Franklin,2016-08-20 12:47:54,217.26,20.0,325,Notebook ,Alimentos,9048,william jones,SP,cartao,-4.5,
Ramirez Ltd,2013-03-28,,173.0,326,Café!!,Alimentos,7414,monique booth,RS,Boleto,26.52,
"Weiss, Mitchell and White",1992-02-03 22:57:02,251.1,78.0,327,Chocolate ,Eletrônicos,3770,Patrick Gregory,RS,Pix,,30.0
brown plc,29/11/1974,266.44,142.0,328,Notebook,Eletrônicos,1481,Javier Powers,SP,cartao,,
"Maldonado, Martin and Schwartz",2011-09-30,,113.0,329,Camisa!!,Roupas,8822,william fowler,BA,Boleto,,30.0
"dennis, walker and lewis",24/06/1991,,,330,Notebook,Eletrônicos,7084,colleen henderson,MG,Boleto,-9.78,
"Gomez, Goodman and Richardson",,,127.0,331,Tênis ,Alimentos,4855,daniel mckenzie,MG,Cartão,,-2.0
Taylor LLC Str.,2019-02-11 06:17:24,374.09,,332,Camisa!!,Roupas,4841,Amy Strong,RS,cartao,,
Maxwell Ltd,1973-01-01 07:30:16,,,333,Camisa!!,Roupas,6613,Christina Patterson,SP,cartao,,
Hernandez-Fitzgerald Str.,1989-03-06,282.93,,334,Chocolate ,Alimentos,9887,ashley taylor,MG,Cartão,,
Baldwin-Gilbert Str.,16/01/1993,415.21,,335,Camisa ,Eletrônicos,5838,Heather Reynolds,RJ,Cartão,,
cooper inc,17/12/1971,,102.0,336,Café ,Roupas,4061,James Garcia,MG,Boleto,23.48,
Martin Ltd,21/06/1992,118.11,,337,Smartphone ,Eletrônicos,7476,marilyn hall,BA,Pix,,
Luna and Sons Str.,1984-02-19 09:09:33,488.97,,338,Smartphone ,Roupas,5686,Terri Daniels,SP,Boleto,,
"Bailey, Camacho and Thompson Str.",30/08/2011,219.84,,339,Camisa ,Alimentos,8057,amy peterson,SP,Boleto,6.79,94.0
"Leach, Callahan and Wolf",19/01/2023,130.43,143.0,340,Smartphone,Eletrônicos,7662,Adam Butler,SP,Boleto,-4.85,-4.0
Clark-Lee,12/05/2020,362.04,,341,Chocolate ,Alimentos,1606,Andrea Obrien,SP,Pix,,
Jordan-Riddle Str.,1986-10-06,61.09,,342,Chocolate,Alimentos,3526,Stephanie Juarez,RS,Boleto,20.53,
"Robertson, Campbell and Villarreal Str.",1970-10-01,,142.0,343,Camisa,Alimentos,7013,robert duffy jr.,SP,cartao,21.2,37.0
Schmidt-Ayers,19/10/2016,-77.67,,344,Notebook!!,Roupas,4145,Stephen Mckinney,SP,cartao,,
Massey Group,22/07/2018,,,345,Smartphone ,Roupas,6711,Cory Walker,BA,Pix,,97.0
Morgan PLC,1979-11-07,,,346,Tênis ,Alimentos,4466,david pham,RJ,Pix,-7.3,
Moore and Sons Str.,1974-07-10 23:56:47,208.32,85.0,347,Café!!,Eletrônicos,2652,mr. nicholas mitchell,SP,Cartão,-2.33,
Bowen Inc Str.,04/11/1998,,127.0,348,Camisa!!,Roupas,6461,Shannon Jones,SP,Pix,17.47,
dennis llc,18/01/1988,228.24,70.0,349,Tênis!!,Alimentos,2727,Julie Larsen,SP,cartao,-2.52,14.0
Ruiz PLC Str.,1992-10-06,,-18.0,350,Tênis ,Alimentos,7541,Melissa Perry PhD,MG,cartao,28.03,93.0
Jenkins and Sons,2000-05-03,,,351,Chocolate,Eletrônicos,4792,sarah wood,RJ,Boleto,,
Tran-Ramos Str.,25/06/1984,,,352,Notebook ,Alimentos,2279,brian adkins,RJ,Boleto,18.63,31.0
Keller-Salazar,1989-09-20,,,353,Café,Alimentos,7260,Angela Romero,RS,Cartão,,96.0
"Conway, Ramirez and Harris Str.",05/05/2012,169.77,-31.0,354,Tênis!!,Alimentos,2440,anita cunningham,RS,Cartão,7.9,90.0
"Clark, Martinez and Weaver Str.",2000-07-20 08:39:59,,,355,Tênis!!,Alimentos,7952,Deanna Koch,RJ,cartao,,
french plc,31/08/1973,,,356,Camisa,Eletrônicos,9208,Andrew Cruz,BA,Cartão,,
Smith Ltd Str.,1987-08-29,213.87,,357,Notebook,Eletrônicos,7702,holly boyer,SP,Cartão,,1.0
Jimenez Group,15/04/2022,35.76,,358,Café ,Roupas,7271,kevin bradley,RS,Cartão,,
Turner-Spears Str.,2014-05-13 20:36:57,,,359,Smartphone ,Roupas,9562,Elizabeth Rush,MG,Pix,,
"Sexton, Simmons and Moore Str.",1985-07-09 14:04:47,,,360,Smartphone!!,Roupas,9610,emily anderson,MG,Boleto,19.83,
Baird-Garcia,2023-09-02,231.12,193.0,361,Camisa!!,Eletrônicos,2251,william wheeler md,RJ,cartao,,
"Martinez, Chase and Thomas Str.",02/06/1985,40.54,,362,Chocolate!!,Alimentos,7922,lisa contreras,BA,cartao,-1.85,
Thomas LLC,05/11/1985,141.16,,363,Notebook,Eletrônicos,1624,Ricardo Phillips,BA,Pix,,
Huynh Inc Str.,1989-06-06,,,364,Smartphone ,Alimentos,2468,Mr. Edward Solis,RS,Pix,7.9,
Orr and Sons,2013-09-11 01:07:45,,,365,Camisa!!,Eletrônicos,6676,maria randolph,BA,Cartão,22.65,44.0
Garcia-Frederick,1975-02-18 17:13:45,-94.34,,366,Camisa!!,Roupas,1759,Catherine Reyes,RS,Cartão,28.47,
Knight-Hughes Str.,1990-04-03,121.87,,367,Chocolate ,Roupas,7969,Jonathan Lee,MG,Boleto,,
"Contreras, Martinez and Johnson Str.",1974-07-22,,2.0,368,Smartphone ,Eletrônicos,6787,kevin lynch,RS,Pix,,
Acevedo LLC Str.,1970-07-27,346.67,138.0,369,Chocolate!!,Eletrônicos,7504,tanner bonilla,RS,Pix,-6.99,-4.0
Garcia and Sons,1986-04-10 12:22:43,,,370,Chocolate ,Alimentos,5001,alexander stanley,BA,Boleto,26.76,6.0
Banks Group Str.,05/03/2003,148.09,71.0,371,Chocolate!!,Eletrônicos,2772,cheryl randolph,SP,Cartão,,9.0
Davis Ltd,2007-03-05 19:36:55,73.07,,372,Notebook ,Alimentos,7916,Karina Castro,BA,Cartão,20.34,17.0
"Bradley, Bailey and Robinson",29/08/2002,,4.0,373,Tênis,Eletrônicos,4294,Eric Rodriguez,MG,Boleto,16.57,
Smith LLC Str.,2002-06-28 02:12:08,261.66,,374,Notebook ,Roupas,1230,Erika Brown,RJ,Cartão,,
Phillips LLC,1995-01-05 11:31:40,33.56,142.0,375,Smartphone!!,Eletrônicos,7744,Thomas Miller,MG,Boleto,,
Stevenson and Sons Str.,05/09/1976,,,376,Chocolate,Alimentos,8471,Kimberly Romero,MG,Pix,,
Bradley-May,18/05/2013,28.65,,377,Smartphone ,Alimentos,3189,emily moore,SP,cartao,,50.0
"waters, fisher and crawford",17/10/1970,,63.0,378,Camisa!!,Eletrônicos,9603,laura edwards,SP,Boleto,,2.0
Collier-Wells,1989-11-28 04:06:09,71.61,,379,Notebook,Alimentos,3737,james jones,RS,Pix,10.65,58.0
"Foster, Thompson and Foster",2023-09-15 18:57:45,56.95,182.0,380,Notebook!!,Eletrônicos,9490,david medina,RJ,Pix,23.18,60.0
Zimmerman-Guzman Str.,22/04/1997,406.26,56.0,381,Camisa ,Roupas,6190,anna chavez,MG,cartao,,
Hunter-Robertson Str.,2016-10-30 13:01:31,139.1,9.0,382,Camisa!!,Alimentos,6163,jason gibson,RS,cartao,-2.08,
Farrell-King,14/07/1974,,,383,Smartphone!!,Roupas,7168,Kevin Jones,RJ,cartao,,
Davila LLC,1980-02-27,261.73,,384,Notebook,Eletrônicos,8848,Vincent Burgess,MG,cartao,,
Hunt LLC,1976-04-26,217.34,,385,Camisa,Eletrônicos,9030,Makayla Smith,RS,Pix,,
"Warren, Smith and Davis",1973-05-19,,,386,Tênis!!,Alimentos,9504,sandra richardson,BA,cartao,,34.0
Martinez-Reilly,2003-04-28,,,387,Chocolate,Eletrônicos,8821,Joan Perez,RS,Boleto,,
long-mason,1983-09-12,,,388,Smartphone ,Alimentos,6585,juan jones,SP,Pix,,
"gray, richards and randolph",2016-06-08,,,389,Café,Roupas,9943,olivia smith,RJ,cartao,-1.33,42.0
Brown LLC,15/08/2002,,,390,Chocolate,Alimentos,5063,beverly hubbard,BA,Boleto,4.11,23.0
Key PLC Str.,13/10/1975,,,391,Chocolate ,Roupas,3808,Patrick Burns,MG,Pix,,26.0
yates group,09/10/2016,,20.0,392,Notebook!!,Roupas,4529,Richard Ware,MG,cartao,22.01,
Haley PLC Str.,10/05/1990,356.4,,393,Café,Alimentos,5980,john garcia,SP,cartao,,24.0
,2023-01-21,24.91,11.0,394,Smartphone!!,Roupas,4876,megan patel,MG,Boleto,,
Rodriguez Group,1977-07-29 00:11:36,,,395,Café ,Alimentos,5986,Calvin Murray,RS,cartao,,
hill-long,1999-01-04,73.66,164.0,396,Café!!,Alimentos,6345,Denise Wright,MG,Cartão,,21.0
Mitchell-Hart Str.,20/06/1987,114.92,,397,Smartphone,Roupas,4054,Marcus Harding,RJ,cartao,20.26,
"Myers, Rios and Johnson",15/08/2015,,,398,Notebook ,Alimentos,3193,bonnie williams,SP,Cartão,,
"Ellis, Jackson and Harris",1992-12-24,,10.0,399,Camisa!!,Roupas,3973,Crystal Thomas,MG,cartao,,53.0
Villegas-Barnett Str.,14/10/2011,106.01,,400,Smartphone ,Alimentos,3756,adam kim,BA,Boleto,,
Ramirez LLC,24/03/1986,497.52,,401,Camisa ,Alimentos,4006,william wallace,SP,Boleto,18.53,94.0
Jacobson and Sons Str.,22/07/2024,124.51,,402,Smartphone,Eletrônicos,6339,anna bailey,BA,Cartão,,20.0
brewer-johnson,02/03/1998,-85.8,,403,Camisa ,Alimentos,2714,Mandy Buchanan,RS,cartao,-1.25,
Rodriguez-Potter,2011-01-10,420.03,-42.0,404,Smartphone,Alimentos,3099,Ashley Avery,BA,Cartão,,35.0
Hanna LLC,1999-01-17 07:47:10,300.31,-4.0,405,Tênis,Alimentos,9154,thomas stark,SP,Boleto,,
rodriguez and sons,2018-02-15,,,406,Camisa ,Alimentos,9817,elizabeth woods,MG,Cartão,2.41,41.0
"Richmond, Gardner and Higgins",1995-10-23,,,407,Café,Roupas,1546,Joseph Williams,BA,Cartão,9.9,97.0
Cooper LLC Str.,02/02/1976,161.05,126.0,408,Chocolate!!,Eletrônicos,3702,john arroyo,RJ,Pix,,
Klein Inc,1991-05-18,405.85,,409,Notebook ,Eletrônicos,9232,karen waller,BA,cartao,0.8,
"rogers, wright and brandt",04/02/2009,48.23,,410,Smartphone ,Roupas,3375,James Lucas,BA,Boleto,,
"Anderson, Gallagher and Fisher Str.",,385.98,42.0,411,Notebook,Roupas,1963,Brandon Castillo DDS,RS,Pix,,30.0
Morgan-Hill,28/06/2020,,20.0,412,Café!!,Roupas,6626,Rose Nelson,MG,Cartão,,16.0
"Gonzalez, Dean and Gates Str.",2019-04-05 02:28:16,,-1.0,413,Camisa,Eletrônicos,4624,Christopher Cunningham,BA,Boleto,,
"Kelley, Garcia and Herrera",1992-05-12 17:04:08,,132.0,414,Café!!,Eletrônicos,7850,Joy Combs,RJ,Cartão,4.05,
"robertson, gutierrez and mcfarland",2008-09-22 15:30:24,387.77,,415,Chocolate ,Eletrônicos,8027,Rachael Sharp,RS,Boleto,,-5.0
"klein, nelson and cunningham",2006-12-08 15:58:33,20.33,,416,Tênis,Roupas,2303,jason byrd,BA,Boleto,,36.0
joseph plc,2002-04-12,141.46,,417,Notebook!!,Eletrônicos,9051,Brian Crawford,BA,Pix,,35.0
"Cole, Miranda and Norton",1996-07-13 00:46:41,165.55,16.0,418,Smartphone ,Eletrônicos,9304,stephanie chase,RJ,cartao,,
Gonzalez PLC,2018-05-07,-57.0,,419,Smartphone ,Roupas,7943,Valerie Myers,RJ,Boleto,-0.1,
Sheppard LLC,2007-08-09 13:43:14,-43.1,84.0,420,Notebook,Eletrônicos,7074,noah johnston,MG,cartao,,7.0
blevins-greene,24/11/2004,,132.0,421,Café ,Eletrônicos,1498,Monica Hill,SP,Pix,-7.44,
Crosby Ltd,1979-07-19 01:18:29,102.55,98.0,422,Tênis ,Eletrônicos,8630,Faith Scott,RS,Pix,,28.0
Rodriguez-Hayes Str.,20/12/2006,199.88,58.0,423,Café ,Roupas,8643,lisa anderson,RJ,Pix,,
Williams-Cox,1978-01-14,418.89,167.0,424,Café!!,Alimentos,5388,Tracey Allison,RS,Pix,,
Johnson-Sims,2016-02-03,-2.38,,425,Chocolate!!,Alimentos,8830,Tamara Gutierrez,SP,cartao,2.38,
johnson-ramirez,1984-04-07,,,426,Notebook,Roupas,5700,sarah mills,BA,cartao,13.72,
Pham Ltd,1972-08-31 03:38:47,,135.0,427,Chocolate ,Eletrônicos,2806,Gerald Gutierrez,RS,Cartão,,
"conway, solis and herman",18/04/2012,,61.0,428,Chocolate,Roupas,2239,leslie watts,SP,Pix,26.36,-1.0
barajas-smith,1982-06-01 05:45:38,485.82,,429,Smartphone!!,Roupas,9253,Alexandra Mason,BA,Boleto,,
orr-montgomery,1989-02-14,,126.0,430,Chocolate,Roupas,8836,heather barton,RS,Boleto,9.84,
floyd-sherman,2017-06-01,,110.0,431,Chocolate,Roupas,4510,karen owens,BA,Boleto,,
Martinez PLC,1999-07-11 00:44:45,21.16,166.0,432,Notebook,Alimentos,4206,Jason Moore,MG,cartao,13.91,
Mueller-Nixon,27/10/2022,,,433,Notebook,Eletrônicos,2868,Reginald Olson,RS,Cartão,,
Stephens-Galloway Str.,2001-08-03 18:52:41,,136.0,434,Camisa ,Eletrônicos,2604,diana pearson,SP,Boleto,,51.0
"Johnson, Miller and Knapp Str.",1982-06-26 11:16:57,,82.0,435,Tênis!!,Roupas,8066,Justin Jones,RJ,Cartão,29.7,67.0
thornton-perez,2002-05-22,60.88,,436,Café!!,Eletrônicos,6416,derrick ellis,RS,Cartão,,-5.0
"buckley, juarez and smith",29/11/1971,459.88,,437,Notebook ,Alimentos,8555,Joseph Jarvis,MG,Pix,,
Garrett PLC Str.,2015-04-19,-63.26,,438,Notebook,Roupas,3253,Ashley Richards,MG,cartao,14.05,
morrow inc,02/03/2011,,84.0,439,Chocolate!!,Eletrônicos,6313,sean clark,RS,cartao,17.45,25.0
"collins, williams and berg",1976-11-20,277.18,22.0,440,Tênis,Eletrônicos,5517,lauren green,SP,Boleto,,
Freeman Inc,01/04/2005,-46.07,19.0,441,Chocolate!!,Roupas,9041,Melanie Briggs,RS,cartao,,7.0
Reynolds Ltd,08/09/1979,-40.12,50.0,442,Tênis ,Roupas,7118,Mikayla Buckley,SP,cartao,,
Robbins-Summers,1991-03-15 09:31:52,,,443,Notebook!!,Roupas,9284,Alisha Lloyd,SP,Pix,-4.62,
"Wheeler, Fields and Jones",20/08/1984,-97.78,,444,Smartphone ,Roupas,8206,brett le,BA,Boleto,,42.0
"Alvarado, Cook and Hernandez Str.",02/01/2001,110.23,-5.0,445,Café!!,Eletrônicos,2261,Nicole Reyes,MG,Cartão,-2.91,43.0
